student_id,age,gender,family_income_level,parental_education,distance_from_home_km,has_scholarship,part_time_job,high_school_gpa,entrance_exam_score,prior_failures,semester,attendance_rate,study_hours_per_week,current_gpa,lms_login_freq_per_week,extracurricular_activities,counseling_visits,dropout
S104557,28,Male,High,Postgraduate,17.5,0,1,1.77,53.2,0,6,85.0,3.8,3.2,7.0,0,0,1
S104558,26,Female,Medium,Secondary,20.9,0,1,3.25,51.6,0,7,100.0,19.6,3.94,8.0,1,0,0
S104559,25,Female,Medium,Secondary,6.2,0,0,2.37,82.1,0,2,85.4,11.6,2.96,11.0,0,0,0
S104560,23,Male,Low,Postgraduate,6.7,1,1,2.77,89.1,0,1,88.9,5.6,2.19,17.0,0,0,0
S104561,22,Male,Medium,None,17.3,0,0,2.88,51.2,0,8,96.2,17.8,1.77,7.0,1,0,1
S104562,17,Male,Medium,Bachelor,26.7,1,1,3.46,27.2,0,1,73.2,9.8,3.84,1.0,0,1,0
S104563,19,Male,Medium,Bachelor,2.3,0,1,4.0,64.7,1,6,52.9,17.0,2.49,8.0,0,0,1
S104564,28,Male,Low,Bachelor,2.8,1,0,2.11,51.4,0,6,80.0,16.8,2.63,1.0,1,0,1
S104565,21,Female,Medium,Secondary,3.8,0,0,3.22,54.4,0,3,92.8,12.2,4.57,6.0,1,0,0
S104566,26,Female,Low,Secondary,7.1,0,1,4.0,61.4,0,3,100.0,3.7,3.45,14.0,1,0,0
S104567,26,Female,High,Secondary,18.2,1,1,2.71,71.1,1,1,65.3,7.1,3.6,5.0,1,0,0
S104568,21,Female,Low,None,3.4,1,1,2.68,53.3,2,7,96.5,27.9,3.95,4.0,1,1,1
S104569,19,Female,Medium,Secondary,12.6,1,0,3.12,67.0,0,3,83.9,7.2,1.71,11.0,1,0,0
S104570,25,Female,Medium,Postgraduate,17.5,0,1,3.41,63.1,0,8,74.2,8.7,3.87,7.0,1,1,0
S104571,18,Male,Low,Secondary,12.4,0,1,3.33,30.4,0,6,64.3,7.6,3.97,13.0,1,0,0
S104572,23,Male,Medium,None,5.3,0,1,2.82,73.2,2,1,71.2,5.3,2.49,7.0,0,0,1
S104573,28,Female,Low,Secondary,4.6,0,0,2.6,58.2,0,8,88.6,13.5,3.33,11.0,0,0,0
S104574,26,Female,Medium,Secondary,13.2,0,0,3.66,46.0,0,8,98.3,3.3,3.48,2.0,0,0,0
S104575,26,Female,High,Secondary,20.3,0,1,2.61,54.1,0,6,39.1,5.8,2.3,4.0,0,1,0
S104576,18,Male,Medium,None,4.4,0,0,2.04,68.0,1,8,87.7,11.5,3.44,7.0,0,0,0
S104577,19,Female,High,Bachelor,42.7,1,0,2.27,65.7,0,7,71.4,8.7,2.36,6.0,0,0,0
S104578,20,Male,Low,Bachelor,9.7,0,0,2.71,74.7,0,5,72.8,10.8,4.61,18.0,1,0,0
S104579,20,Female,Medium,Secondary,10.5,0,1,3.75,71.5,0,2,86.2,9.8,2.91,12.0,1,0,1
S104580,19,Female,High,Bachelor,46.7,0,1,2.41,47.4,0,4,100.0,4.1,3.2,12.0,0,0,1
S104581,29,Female,High,Secondary,19.3,0,1,3.76,20.7,0,2,69.2,17.3,1.66,7.0,0,0,1
S104582,19,Female,Low,Secondary,41.9,0,1,3.65,66.8,0,3,78.6,15.7,3.08,2.0,1,0,1
S104583,26,Male,Medium,Postgraduate,13.3,1,1,3.11,74.5,0,7,56.4,5.2,3.65,15.0,0,0,0
S104584,24,Female,High,Bachelor,1.9,0,0,1.73,62.0,0,7,86.6,12.4,2.17,2.0,0,0,0
S104585,24,Female,Medium,Secondary,0.8,0,0,2.41,74.9,0,4,69.6,7.5,2.43,6.0,1,0,0
S104586,19,Female,Medium,Secondary,16.7,0,1,2.68,50.0,1,2,100.0,15.4,2.3,10.0,0,0,1
S104587,20,Male,Low,Secondary,11.8,0,1,3.87,59.8,1,7,85.4,14.3,1.99,18.0,1,0,1
S104588,24,Male,Low,Secondary,51.9,0,1,2.72,51.2,1,6,75.8,16.3,1.89,15.0,0,1,1
S104589,20,Male,Medium,Bachelor,49.6,0,0,2.61,75.5,0,1,75.9,5.3,3.52,10.0,0,0,1
S104590,26,Female,Medium,None,44.6,0,1,3.09,51.3,1,4,85.5,3.2,1.91,17.0,1,0,1
S104591,17,Female,Low,Postgraduate,15.0,0,0,2.3,95.9,0,5,90.4,0.7,1.55,6.0,1,0,1
S104592,17,Female,Low,Bachelor,15.9,0,0,2.99,57.5,0,1,62.5,23.4,2.43,10.0,0,0,1
S104593,26,Female,Medium,None,7.7,0,0,2.6,77.0,2,5,77.8,14.5,2.84,14.0,0,0,0
S104594,25,Female,Medium,Bachelor,20.1,0,0,4.0,57.7,0,5,80.0,16.2,3.21,2.0,0,1,0
S104595,17,Male,Medium,Bachelor,12.2,0,0,2.54,85.1,0,7,83.2,2.8,2.18,10.0,0,0,0
S104596,28,Female,Medium,Secondary,4.9,0,1,3.96,84.5,0,4,99.6,13.2,2.39,10.0,0,1,1
S104597,17,Male,Low,Secondary,10.8,1,0,2.43,60.1,0,2,58.6,1.4,3.18,10.0,0,0,1
S104598,29,Male,High,Bachelor,7.6,0,1,3.13,69.1,0,4,94.3,12.3,3.43,4.0,1,0,1
S104599,26,Male,Medium,Postgraduate,9.1,0,0,3.25,84.1,2,2,85.5,10.1,3.67,10.0,1,0,1
S104600,29,Male,Low,Secondary,2.0,0,0,3.07,69.6,0,7,72.5,8.5,3.14,9.0,1,0,1
S104601,29,Male,Medium,Bachelor,9.0,0,0,3.04,51.2,0,4,92.1,7.3,1.64,6.0,0,2,0
S104602,21,Female,Medium,Bachelor,2.3,0,0,3.43,66.1,0,5,74.3,15.9,2.19,11.0,1,0,1
S104603,26,Male,Medium,Postgraduate,11.0,0,0,3.21,53.8,0,5,52.8,7.4,3.68,13.0,0,0,0
S104604,19,Male,Medium,None,2.1,0,0,2.91,67.3,0,7,28.5,16.8,4.04,5.0,1,0,0
S104605,23,Male,Medium,Secondary,15.9,0,0,2.66,53.2,0,2,61.8,9.8,2.74,10.0,1,0,0
S104606,20,Female,Medium,Bachelor,9.4,0,0,2.92,70.6,0,1,71.8,11.9,2.68,14.0,0,0,1
S104607,23,Female,Low,None,18.8,0,1,2.91,38.2,0,8,82.6,12.8,2.1,14.0,1,1,1
S104608,28,Male,Low,Secondary,11.2,1,0,2.9,48.2,1,8,89.0,12.3,3.79,7.0,0,0,0
S104609,22,Male,Low,Bachelor,17.9,0,0,3.04,53.1,1,7,76.1,11.1,2.06,12.0,1,0,1
S104610,18,Female,Medium,Secondary,5.7,0,0,2.3,62.6,0,2,58.8,20.8,4.17,7.0,1,0,0
S104611,21,Female,Medium,Bachelor,7.8,0,0,2.49,42.3,0,2,74.3,15.6,2.74,11.0,0,0,1
S104612,27,Female,Medium,None,5.3,0,1,3.42,51.7,1,3,76.7,0.0,2.2,5.0,0,0,1
S104613,23,Female,Low,Bachelor,2.6,0,0,1.87,76.7,0,7,100.0,9.0,1.55,2.0,0,0,1
S104614,24,Female,Medium,Secondary,1.0,0,1,3.6,78.5,0,8,88.4,17.4,2.61,10.0,0,0,0
S104615,22,Female,Low,Bachelor,16.9,0,1,2.72,27.0,2,8,55.2,5.9,2.71,12.0,1,1,1
S104616,20,Male,Medium,Secondary,3.6,0,0,3.83,56.2,0,3,75.3,10.0,2.58,11.0,0,0,0
S104617,24,Female,Medium,None,19.2,0,1,3.61,84.1,0,2,90.4,10.4,2.8,5.0,0,0,0
S104618,25,Male,Low,Postgraduate,2.4,0,1,2.84,70.8,0,3,80.3,18.0,3.77,0.0,0,0,0
S104619,28,Female,Low,Bachelor,6.5,0,1,2.89,71.1,0,7,55.6,4.8,3.23,11.0,0,0,0
S104620,25,Male,Medium,Secondary,12.0,0,1,3.8,73.5,1,1,92.3,5.5,2.94,14.0,0,1,1
S104621,29,Male,Medium,Secondary,6.9,1,0,3.64,50.6,0,5,85.5,12.5,3.6,0.0,0,0,0
S104622,27,Female,Low,Bachelor,25.8,1,0,3.49,68.2,1,1,77.6,11.7,2.16,7.0,1,0,1
S104623,18,Female,High,Postgraduate,13.7,1,0,3.57,72.1,0,7,67.9,12.6,3.3,4.0,0,0,0
S104624,22,Male,High,Secondary,4.4,0,1,2.46,66.6,0,3,95.2,11.6,3.29,9.0,0,1,0
S104625,22,Female,High,Postgraduate,6.8,0,0,3.1,59.1,0,5,52.8,9.4,3.85,13.0,1,1,0
S104626,17,Male,Low,Secondary,34.3,1,0,2.61,64.3,0,4,56.7,12.8,1.84,7.0,1,0,1
S104627,19,Female,Medium,Bachelor,5.5,0,1,2.44,47.9,0,3,69.0,11.0,2.19,6.0,0,0,0
S104628,26,Female,Low,Secondary,6.4,0,0,3.08,74.2,2,7,84.5,8.8,2.23,10.0,1,0,0
S104629,21,Male,High,None,15.4,1,0,2.79,43.5,1,6,59.5,9.7,3.13,0.0,1,0,0
S104630,18,Female,Medium,Postgraduate,45.3,0,0,2.92,52.8,0,7,71.8,7.3,2.96,11.0,0,0,0
S104631,20,Female,Low,Secondary,10.9,1,1,2.75,75.2,0,6,74.9,6.5,3.2,12.0,0,0,0
S104632,20,Male,Low,Postgraduate,3.2,1,0,2.37,69.4,0,7,85.1,12.8,1.33,8.0,0,0,1
S104633,19,Female,High,None,157.4,1,0,3.85,57.7,0,6,75.8,3.5,3.83,6.0,1,0,0
S104634,18,Male,High,Secondary,2.8,0,1,3.08,39.3,1,1,75.9,13.4,2.96,7.0,1,0,0
S104635,26,Female,Medium,Postgraduate,17.6,0,0,2.28,64.3,0,7,69.4,8.7,3.19,7.0,0,0,0
S104636,27,Male,Medium,Bachelor,4.3,0,0,3.09,55.5,0,4,96.3,9.5,3.06,8.0,0,0,0
S104637,23,Male,Medium,Secondary,35.2,0,1,3.76,72.2,0,6,89.9,9.1,2.36,2.0,0,0,0
S104638,25,Female,High,Bachelor,19.6,0,0,3.48,57.3,1,1,89.4,12.5,3.16,10.0,1,0,0
S104639,28,Male,Medium,Secondary,3.9,0,0,2.74,38.7,0,4,68.3,17.4,2.85,7.0,0,1,0
S104640,27,Female,Medium,Bachelor,0.9,0,1,2.75,44.2,1,3,72.3,19.0,2.84,8.0,0,0,0
S104641,17,Female,Medium,None,43.2,0,1,2.52,58.6,1,3,87.1,15.2,3.15,6.0,1,0,1
S104642,29,Female,High,Secondary,12.5,1,0,2.63,66.6,2,4,71.2,10.4,2.73,10.0,1,0,1
S104643,17,Male,Low,None,10.2,1,1,2.67,47.5,0,8,66.1,14.0,1.85,13.0,0,0,1
S104644,17,Female,Medium,Bachelor,55.0,0,1,2.27,53.6,0,6,84.3,0.0,2.67,9.0,1,0,0
S104645,22,Female,Low,Postgraduate,31.7,0,1,2.78,76.9,0,7,60.4,13.0,3.94,1.0,0,1,1
S104646,26,Male,Medium,Bachelor,3.9,0,1,3.17,81.6,0,5,76.9,11.9,2.41,8.0,1,0,0
S104647,18,Female,Medium,Secondary,7.1,0,1,2.79,69.2,0,7,93.4,2.3,2.87,9.0,0,2,0
S104648,20,Female,Low,Secondary,4.0,0,0,3.11,60.7,0,6,82.2,7.1,3.38,8.0,0,0,1
S104649,20,Female,Medium,None,33.1,1,0,3.81,55.7,1,1,64.3,11.4,4.28,5.0,1,0,0
S104650,22,Female,Low,Bachelor,34.2,1,0,3.92,73.1,0,6,87.1,11.9,2.62,8.0,1,0,0
S104651,29,Female,High,None,62.7,0,0,2.97,60.3,0,4,71.0,14.8,1.94,11.0,0,1,1
S104652,21,Female,High,Bachelor,9.5,1,1,3.44,78.8,0,4,92.7,18.3,3.27,7.0,0,0,0
S104653,19,Female,Medium,Secondary,5.0,1,0,2.92,79.6,0,3,87.6,9.3,2.23,14.0,1,0,0
S104654,18,Female,Medium,Postgraduate,4.0,1,0,2.76,71.2,0,1,74.8,4.3,3.01,5.0,1,1,1
S104655,19,Female,Low,Secondary,47.0,1,0,2.44,57.5,0,8,68.8,14.1,3.22,4.0,1,0,1
S104656,18,Female,High,Secondary,21.9,0,1,3.04,58.7,1,2,67.3,16.4,2.46,7.0,1,1,1
S104657,24,Female,Medium,Postgraduate,28.2,1,1,3.54,40.3,0,3,100.0,16.3,2.61,0.0,0,1,1
S104658,22,Male,Low,Postgraduate,26.0,1,0,2.36,64.2,1,6,45.6,12.4,3.37,8.0,0,0,0
S104659,23,Male,High,Bachelor,6.2,0,1,2.86,63.7,1,8,53.6,20.0,3.56,7.0,0,0,0
S104660,27,Female,Low,Bachelor,25.7,0,0,2.83,44.3,0,3,96.5,8.6,2.83,11.0,0,1,1
S104661,24,Female,Medium,Bachelor,2.8,0,1,3.12,100.0,1,7,93.3,18.0,2.92,1.0,1,0,1
S104662,19,Female,Low,Secondary,17.5,0,1,3.13,73.3,1,2,85.4,4.2,2.01,11.0,0,0,1
S104663,21,Female,Medium,None,8.4,1,0,3.27,52.4,0,7,50.1,0.0,2.88,9.0,0,0,0
S104664,21,Female,Low,Bachelor,25.4,0,1,3.95,95.8,0,2,88.1,4.1,2.53,14.0,0,0,1
S104665,27,Female,Low,Bachelor,2.5,1,0,2.56,57.6,0,1,65.3,7.1,2.86,7.0,0,0,0
S104666,20,Female,Medium,None,19.6,1,0,2.54,77.5,0,5,78.5,10.0,3.79,9.0,0,1,0
S104667,18,Male,High,Secondary,6.0,0,0,3.12,66.3,0,8,86.1,5.3,2.01,11.0,0,0,0
S104668,26,Female,Low,Bachelor,21.1,0,0,3.73,58.1,0,8,87.6,10.6,3.62,0.0,0,0,0
S104669,22,Male,Medium,None,30.8,1,1,2.27,59.9,0,3,70.2,13.2,2.94,12.0,1,0,0
S104670,18,Female,Medium,Bachelor,7.9,0,1,3.17,86.5,0,1,99.3,11.8,2.78,7.0,0,1,0
S104671,25,Female,High,Bachelor,13.1,1,1,2.9,78.1,1,1,92.2,9.3,2.19,3.0,0,1,0
S104672,19,Female,Low,Secondary,8.1,1,1,3.43,63.2,0,2,65.6,16.0,3.0,8.0,1,0,0
S104673,28,Female,Medium,Secondary,6.7,0,0,3.31,34.2,1,5,72.8,6.0,4.32,13.0,1,1,0
S104674,27,Male,High,Secondary,2.5,0,0,3.02,69.6,0,4,68.6,8.8,1.02,7.0,1,0,0
S104675,21,Male,Low,Secondary,10.9,1,1,3.24,46.3,1,7,79.1,7.3,1.43,8.0,0,0,1
S104676,24,Male,Medium,Bachelor,43.2,1,0,2.67,73.1,0,1,89.4,13.3,2.68,0.0,0,0,0
S104677,24,Female,High,Bachelor,9.4,0,1,3.4,54.3,0,6,52.2,7.9,3.03,5.0,0,0,0
S104678,25,Female,Low,Bachelor,19.2,1,0,3.69,55.9,0,8,50.2,12.0,3.46,11.0,0,0,0
S104679,17,Male,Medium,None,28.5,0,0,3.05,55.4,0,6,67.5,14.1,3.12,12.0,1,0,0
S104680,21,Male,Low,Bachelor,10.2,0,0,2.8,80.3,1,8,100.0,7.5,1.65,9.0,0,0,1
S104681,19,Female,High,Secondary,35.9,0,0,2.93,38.5,0,8,83.6,2.0,3.23,10.0,0,0,1
S104682,26,Female,High,Bachelor,1.0,1,0,3.39,76.1,1,3,100.0,8.9,2.68,6.0,0,1,0
S104683,17,Male,Medium,None,91.5,1,0,2.98,70.1,2,8,77.7,6.0,3.42,8.0,0,0,0
S104684,23,Male,Medium,Bachelor,8.7,0,0,2.4,63.9,0,2,67.4,6.8,2.3,4.0,0,1,0
S104685,26,Female,Medium,Secondary,67.8,0,1,3.48,58.3,1,7,54.9,0.0,1.73,6.0,1,0,1
S104686,29,Male,Low,Secondary,24.6,0,0,2.51,72.3,0,8,67.6,1.9,2.48,8.0,0,0,1
S104687,20,Male,Low,Postgraduate,5.2,1,0,3.21,58.4,1,7,70.7,14.0,3.14,2.0,0,0,1
S104688,17,Male,Low,None,13.1,1,0,2.07,58.3,1,7,43.6,5.3,3.07,18.0,1,1,0
S104689,26,Female,Low,None,0.3,0,0,3.05,66.0,1,3,67.4,15.8,2.81,5.0,1,0,0
S104690,17,Female,Medium,Bachelor,16.7,1,0,2.97,90.8,0,6,67.3,6.4,2.37,9.0,0,2,0
S104691,17,Male,Low,Secondary,22.6,0,0,2.02,42.3,1,4,80.3,12.4,2.71,3.0,0,0,0
S104692,29,Female,Low,Secondary,2.4,1,0,3.17,72.5,1,2,79.4,8.7,3.84,0.0,0,0,0
S104693,28,Female,Medium,Secondary,7.5,1,1,2.45,62.9,0,5,84.8,13.2,4.59,15.0,0,0,0
S104694,26,Female,Low,Secondary,15.6,0,0,3.04,61.7,1,8,55.7,8.7,3.1,8.0,0,0,0
S104695,27,Female,Low,Bachelor,8.7,1,0,2.79,42.1,2,4,63.0,11.1,3.52,0.0,1,0,1
S104696,17,Male,Low,Bachelor,6.2,0,1,2.26,38.7,4,4,93.9,16.2,2.29,4.0,0,2,1
S104697,18,Female,Low,Secondary,6.3,1,0,2.48,70.1,1,7,76.1,12.4,3.75,16.0,0,1,1
S104698,20,Female,Medium,Secondary,3.4,0,0,2.52,46.0,0,8,92.7,6.6,2.56,10.0,1,0,0
S104699,17,Female,Medium,Postgraduate,17.3,1,0,3.49,80.2,1,8,77.9,0.6,1.91,0.0,1,0,0
S104700,28,Male,High,Bachelor,13.0,0,1,3.42,49.8,0,8,82.8,9.5,3.61,6.0,0,0,0
S104701,17,Male,Medium,None,40.0,0,1,4.0,73.3,0,2,87.9,12.2,2.86,7.0,0,0,0
S104702,24,Male,Medium,Bachelor,18.7,1,0,2.74,56.4,0,2,71.7,10.8,3.78,10.0,0,1,0
S104703,28,Female,High,Secondary,3.2,0,1,2.73,55.6,1,7,70.0,5.6,3.38,8.0,1,0,1
S104704,26,Female,Medium,Secondary,12.4,0,0,3.07,51.3,0,7,69.8,10.8,1.89,1.0,1,0,1
S104705,20,Female,Medium,Bachelor,26.5,1,1,2.82,71.6,0,5,78.8,13.3,2.93,5.0,1,1,0
S104706,23,Female,Medium,Bachelor,87.8,0,0,2.71,75.7,1,6,88.6,17.0,2.17,4.0,0,1,0
S104707,24,Male,Low,None,0.3,0,1,3.03,60.3,0,6,73.9,8.9,3.68,11.0,0,0,0
S104708,26,Male,Low,Bachelor,11.8,1,0,3.35,73.9,0,2,97.3,22.3,2.86,6.0,0,0,0
S104709,22,Female,Low,Bachelor,6.5,0,0,1.94,65.2,1,5,100.0,17.3,2.34,6.0,0,0,1
S104710,20,Female,Medium,Bachelor,4.9,0,0,2.71,45.0,1,5,66.8,10.8,1.38,7.0,0,0,1
S104711,27,Female,Low,Bachelor,13.7,0,1,2.3,70.7,0,6,97.8,11.3,3.62,5.0,0,0,1
S104712,28,Female,Medium,Secondary,12.5,1,0,2.92,60.5,1,2,79.7,16.9,2.56,14.0,1,0,0
S104713,23,Female,High,Postgraduate,24.1,0,0,3.22,25.8,0,6,85.7,5.2,2.62,12.0,1,1,0
S104714,17,Female,Medium,Secondary,6.2,0,1,3.56,59.1,0,4,78.0,6.0,3.14,13.0,0,2,0
S104715,23,Male,Low,Secondary,4.0,0,1,2.78,39.6,0,6,98.3,3.6,2.18,3.0,0,0,0
S104716,28,Female,Medium,Secondary,15.7,0,1,3.05,46.5,0,2,85.2,8.7,1.74,9.0,1,0,0
S104717,29,Female,Low,Bachelor,2.8,0,0,2.16,61.3,0,8,74.8,5.7,2.94,11.0,1,0,0
S104718,22,Male,High,None,24.7,1,0,2.57,63.9,0,4,73.7,8.2,2.15,4.0,0,0,1
S104719,18,Male,Medium,Secondary,28.2,0,1,3.1,52.5,0,1,62.0,9.8,2.75,3.0,1,0,0
S104720,24,Male,Medium,Bachelor,48.9,0,0,2.32,72.9,0,3,71.4,3.1,2.19,4.0,0,0,1
S104721,27,Male,Medium,Secondary,2.7,1,1,3.62,63.3,1,3,98.3,16.8,1.85,2.0,1,0,0
S104722,29,Female,Medium,Secondary,13.2,0,1,3.26,58.6,0,3,96.2,16.0,1.65,12.0,0,1,1
S104723,17,Male,Medium,Secondary,22.4,1,1,2.55,65.7,0,6,70.4,7.7,2.87,12.0,1,0,1
S104724,20,Female,Low,Bachelor,42.0,1,1,2.26,83.1,1,1,63.5,17.4,3.57,7.0,0,1,1
S104725,23,Male,Low,Secondary,17.7,0,0,2.64,32.7,0,4,94.3,11.9,3.48,8.0,0,0,1
S104726,18,Male,Low,Secondary,10.1,0,1,2.55,84.5,1,2,86.4,15.5,2.82,5.0,0,0,1
S104727,28,Male,Medium,Secondary,11.5,0,1,2.39,55.8,0,4,50.4,3.2,3.8,17.0,0,0,1
S104728,18,Male,High,Postgraduate,2.7,0,1,2.3,53.3,1,3,100.0,8.3,2.43,6.0,0,0,0
S104729,25,Female,Medium,Bachelor,51.6,0,0,2.88,59.0,0,4,80.2,13.1,3.37,6.0,1,0,0
S104730,28,Male,Medium,Secondary,11.1,0,0,3.37,51.7,0,4,100.0,9.2,2.46,7.0,0,0,1
S104731,25,Male,High,Bachelor,11.3,0,1,2.64,49.4,2,7,82.6,9.1,2.29,3.0,0,0,0
S104732,26,Male,Low,Bachelor,1.9,1,1,3.22,77.7,0,8,64.4,9.4,3.37,9.0,0,0,0
S104733,20,Male,Low,Bachelor,30.9,0,0,2.84,67.4,0,1,82.9,11.9,3.1,14.0,1,0,1
S104734,27,Female,High,Secondary,15.3,0,0,3.31,36.2,1,4,58.0,10.6,3.24,7.0,0,0,0
S104735,22,Female,High,None,84.2,0,0,2.61,75.1,0,4,78.1,17.8,1.76,11.0,0,1,0
S104736,17,Male,Medium,Bachelor,11.4,0,0,3.14,72.9,2,4,63.7,5.1,3.52,0.0,0,1,1
S104737,21,Female,Low,Secondary,27.1,1,0,3.06,42.7,0,6,76.9,10.5,3.27,4.0,0,1,0
S104738,21,Female,High,Secondary,53.3,1,1,3.68,67.7,1,6,83.7,13.5,2.52,8.0,1,0,1
S104739,23,Female,Medium,None,0.5,0,1,3.28,74.3,1,4,84.4,3.8,3.21,1.0,0,0,1
S104740,20,Female,Medium,Secondary,0.3,0,0,3.13,40.9,0,5,58.1,8.3,3.57,9.0,1,1,0
S104741,23,Male,Low,Bachelor,2.1,0,1,2.27,69.3,2,1,70.3,10.9,2.28,7.0,1,0,1
S104742,22,Female,Medium,None,25.9,1,0,2.74,54.9,1,2,50.4,17.5,2.29,9.0,0,0,0
S104743,21,Female,High,Bachelor,10.0,0,1,2.6,73.1,1,8,89.3,10.7,2.6,7.0,1,1,0
S104744,26,Female,High,Bachelor,10.8,1,1,2.59,51.0,2,5,83.0,13.8,1.25,7.0,0,0,0
S104745,20,Female,Medium,Secondary,5.8,0,0,3.01,80.6,0,4,62.4,14.1,3.03,0.0,1,0,1
S104746,26,Female,Medium,None,59.6,0,1,3.12,61.3,0,8,100.0,0.0,3.44,4.0,0,1,1
S104747,20,Male,Medium,None,75.5,0,0,3.14,55.8,0,8,87.0,10.4,3.2,10.0,0,0,0
S104748,28,Female,Medium,Secondary,54.5,0,1,3.63,54.2,0,1,78.4,7.8,3.14,2.0,0,1,1
S104749,21,Female,Medium,Bachelor,19.0,0,1,3.24,78.1,1,8,72.9,17.5,3.52,4.0,1,0,0
S104750,17,Female,Low,Bachelor,2.8,0,1,2.39,54.2,0,2,70.4,13.5,2.73,6.0,0,0,1
S104751,18,Female,Low,Bachelor,31.0,0,0,3.1,80.9,0,2,68.2,14.4,1.7,7.0,1,0,1
S104752,27,Female,Medium,Postgraduate,15.6,1,0,3.29,68.2,1,1,97.6,12.6,2.89,11.0,1,0,0
S104753,28,Female,Low,Secondary,14.1,0,0,3.63,44.2,1,6,84.1,10.5,3.71,9.0,1,0,1
S104754,19,Female,Low,Bachelor,15.6,1,0,2.92,65.4,0,5,64.3,14.2,3.05,5.0,0,0,1
S104755,24,Male,High,Secondary,2.6,0,0,2.93,65.7,0,3,99.5,9.9,2.54,1.0,1,0,0
S104756,24,Female,Medium,Secondary,6.6,0,0,3.54,43.7,0,7,78.6,16.4,3.35,20.0,0,0,0
S104757,18,Female,Low,Secondary,4.9,0,1,3.09,65.1,0,2,66.2,4.7,3.07,8.0,0,0,0
S104758,22,Female,Low,Secondary,6.3,0,0,2.2,73.1,1,3,100.0,15.2,2.65,12.0,0,0,1
S104759,26,Male,Medium,Bachelor,3.7,1,0,2.09,81.9,2,5,63.6,8.2,2.88,0.0,1,1,0
S104760,29,Female,Medium,Bachelor,1.2,0,1,3.92,81.3,1,8,67.6,13.4,2.58,7.0,0,1,0
S104761,28,Female,Medium,Secondary,3.1,0,0,2.14,100.0,0,5,80.0,2.1,3.23,6.0,1,1,0
S104762,18,Female,Medium,None,3.0,0,1,2.92,65.0,0,7,84.8,11.3,2.17,6.0,0,2,1
S104763,20,Male,Low,Bachelor,21.4,1,1,3.44,73.3,0,8,68.7,9.2,3.03,11.0,1,0,0
S104764,22,Female,Medium,Bachelor,19.0,1,0,2.12,55.9,0,5,46.8,9.8,3.41,7.0,1,1,0
S104765,18,Male,Low,Bachelor,50.3,0,0,2.46,93.3,0,6,80.5,1.2,2.97,6.0,0,0,0
S104766,24,Male,Medium,None,14.6,1,1,2.38,51.6,0,4,64.3,10.2,2.97,8.0,0,0,0
S104767,17,Female,Low,Secondary,5.7,0,0,3.9,92.6,0,6,74.6,10.6,2.85,8.0,0,0,0
S104768,18,Female,Low,Bachelor,20.6,0,0,4.0,90.7,1,3,67.8,1.1,3.17,3.0,0,0,0
S104769,17,Male,Low,Bachelor,37.1,0,1,2.63,53.2,0,7,63.7,4.2,2.55,12.0,1,1,1
S104770,20,Female,High,None,2.5,0,1,3.29,80.5,0,2,76.0,10.8,2.71,6.0,1,0,0
S104771,26,Female,Low,Secondary,25.3,0,0,3.15,71.9,0,1,70.5,12.0,2.17,8.0,1,0,0
S104772,19,Male,Low,Secondary,6.9,1,0,2.86,58.8,0,1,67.4,9.7,2.61,14.0,1,1,1
S104773,29,Male,Low,Bachelor,26.2,1,1,2.19,63.0,0,3,94.5,10.2,1.4,20.0,1,1,1
S104774,20,Female,Medium,None,0.0,0,0,4.0,69.0,0,2,65.1,10.1,2.82,10.0,0,1,1
S104775,17,Female,Medium,Bachelor,14.5,0,1,2.09,70.4,0,5,76.2,7.3,3.23,1.0,1,1,1
S104776,21,Male,High,Postgraduate,2.6,0,0,3.11,87.4,0,5,79.4,9.1,2.75,7.0,1,0,0
S104777,26,Female,Medium,Secondary,5.0,0,0,2.68,73.6,0,7,54.6,3.0,3.44,15.0,0,1,1
S104778,18,Female,Medium,Secondary,2.5,0,0,3.5,53.5,1,3,63.2,7.1,3.73,7.0,1,1,0
S104779,17,Female,Medium,None,23.1,0,1,3.42,76.2,0,7,79.4,9.8,2.79,11.0,1,1,0
S104780,28,Female,Low,None,0.5,0,0,2.51,38.8,0,7,78.8,16.2,2.1,11.0,1,0,1
S104781,24,Male,High,Postgraduate,29.7,1,1,2.6,59.2,1,7,68.2,9.4,3.56,5.0,1,0,0
S104782,21,Male,High,Postgraduate,3.0,0,1,2.22,60.6,0,7,79.6,20.3,3.42,16.0,0,1,1
S104783,26,Male,Low,None,7.3,0,1,3.1,74.9,0,6,84.0,19.6,3.11,10.0,0,1,1
S104784,27,Female,Medium,Postgraduate,2.5,1,1,3.36,91.6,1,1,88.8,10.3,2.43,8.0,0,0,0
S104785,21,Female,Low,Secondary,23.2,0,0,2.78,68.3,0,2,90.0,7.9,3.06,7.0,0,0,1
S104786,24,Female,Medium,Bachelor,25.0,0,0,2.88,59.6,0,8,98.1,21.3,2.58,3.0,1,1,1
S104787,17,Male,Medium,Bachelor,1.7,0,0,3.95,54.5,1,3,81.6,13.7,2.29,5.0,0,0,0
S104788,20,Female,High,Secondary,1.5,0,0,3.47,77.5,0,8,59.2,12.2,3.05,4.0,0,2,1
S104789,24,Male,Low,Secondary,4.9,1,0,3.67,62.1,0,5,75.6,6.4,2.12,17.0,0,1,0
